"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.image_url1","Answer.fraction","Turkle.Username"
"42983","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4112","51","Fri Mar 03 09:32:44 UTC 2021","Fri Mar 03 09:32:57 UTC 2021","12","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/560/560_density_num.png","0.3","Smanchanda"
"42984","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4113","51","Fri Mar 03 09:32:57 UTC 2021","Fri Mar 03 09:33:02 UTC 2021","4","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/16/16_line_num.png","0.5","Smanchanda"
"42985","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4114","51","Fri Mar 03 09:33:02 UTC 2021","Fri Mar 03 09:33:08 UTC 2021","6","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/1086/1086_density_num.png","0.55","Smanchanda"
"42986","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4115","51","Fri Mar 03 09:33:08 UTC 2021","Fri Mar 03 09:33:16 UTC 2021","7","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/365/365_line_num.png","0.35","Smanchanda"
"42987","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4116","51","Fri Mar 03 09:33:16 UTC 2021","Fri Mar 03 09:33:47 UTC 2021","30","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/117/117_scatter_num.png","0.45","Smanchanda"
"42988","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4117","51","Fri Mar 03 09:33:47 UTC 2021","Fri Mar 03 09:33:52 UTC 2021","5","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/60/60_density_num.png","0.45","Smanchanda"
"42989","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4118","51","Fri Mar 03 09:33:52 UTC 2021","Fri Mar 03 09:33:57 UTC 2021","4","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/1366/1366_scatter_num.png","0.4","Smanchanda"
"42990","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4119","51","Fri Mar 03 09:33:57 UTC 2021","Fri Mar 03 09:34:09 UTC 2021","12","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/849/849_density_num.png","0.52","Smanchanda"
"42991","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4120","51","Fri Mar 03 09:34:10 UTC 2021","Fri Mar 03 09:34:15 UTC 2021","5","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/60/60_scatter_num.png","0.45","Smanchanda"
"42992","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4121","51","Fri Mar 03 09:34:15 UTC 2021","Fri Mar 03 09:34:18 UTC 2021","3","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/961/961_density_num.png","0.85","Smanchanda"
"42993","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4122","51","Fri Mar 03 09:34:18 UTC 2021","Fri Mar 03 09:34:21 UTC 2021","3","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/173/173_line_num.png","0.5","Smanchanda"
"42994","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4123","51","Fri Mar 03 09:34:22 UTC 2021","Fri Mar 03 09:34:40 UTC 2021","18","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/1235/1235_density_num.png","0.2","Smanchanda"
"42995","20","Q4_xlimit","Thu Mar 03 07:59:17 UTC 2021","1","86400","4124","51","Fri Mar 03 09:34:40 UTC 2021","Fri Mar 03 09:34:44 UTC 2021","3","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/838/838_line_num.png","0.5","Smanchanda"
