"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.image_url1","Answer.fraction","Turkle.Username"
"42879","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4022","52","Thu Mar 03 11:26:56 UTC 2021","Thu Mar 03 11:27:00 UTC 2021","4","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/16/16_line_num.png",".5","Sbithel"
"42880","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4023","52","Thu Mar 03 11:27:00 UTC 2021","Thu Mar 03 11:27:04 UTC 2021","4","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/1086/1086_density_num.png",".5","Sbithel"
"42881","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4024","52","Thu Mar 03 11:27:04 UTC 2021","Thu Mar 03 11:27:09 UTC 2021","4","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/365/365_line_num.png",".5","Sbithel"
"42882","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4025","52","Thu Mar 03 11:27:09 UTC 2021","Thu Mar 03 11:27:16 UTC 2021","7","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/117/117_scatter_num.png",".5","Sbithel"
"42883","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4026","52","Thu Mar 03 11:27:16 UTC 2021","Thu Mar 03 11:27:22 UTC 2021","5","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/60/60_density_num.png",".5","Sbithel"
"42884","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4027","52","Thu Mar 03 11:27:22 UTC 2021","Thu Mar 03 11:27:28 UTC 2021","6","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/1366/1366_scatter_num.png",".75","Sbithel"
"42885","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4028","52","Thu Mar 03 11:27:28 UTC 2021","Thu Mar 03 11:27:35 UTC 2021","7","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/849/849_density_num.png",".5","Sbithel"
"42886","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4029","52","Thu Mar 03 11:27:35 UTC 2021","Thu Mar 03 11:27:42 UTC 2021","6","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/60/60_scatter_num.png",".5","Sbithel"
"42887","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4030","52","Thu Mar 03 11:27:42 UTC 2021","Thu Mar 03 11:27:46 UTC 2021","4","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/961/961_density_num.png",".25","Sbithel"
"42888","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4031","52","Thu Mar 03 11:27:46 UTC 2021","Thu Mar 03 11:27:50 UTC 2021","3","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/173/173_line_num.png",".5","Sbithel"
"42889","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4032","52","Thu Mar 03 11:27:50 UTC 2021","Thu Mar 03 11:27:58 UTC 2021","7","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/1235/1235_density_num.png",".75","Sbithel"
"42890","19","Q3_threshold","Thu Mar 03 07:58:55 UTC 2021","1","86400","4033","52","Thu Mar 03 11:27:58 UTC 2021","Thu Mar 03 11:28:03 UTC 2021","5","https://raw.githubusercontent.com/ritvik06/turkle-data/master/turkle_data/838/838_line_num.png",".5","Sbithel"
